x1,x2,label
3.1197638022607026,2.975857322382751,0
2.318983473471053,1.7450162690134552,0
3.2196706171173064,2.547935865027843,0
3.4000870641837793,2.401218519469471,0
2.9516297636203523,2.471714279566233,0
2.2010841653188917,2.8786842801716928,0
2.925614999482785,3.0547393609021416,0
2.0601354789605826,1.3537973757287218,0
3.4596951564813665,3.105832668493368,0
3.5852438551579286,1.7345369138316555,0
3.1320388018051304,1.2093230510431774,0
1.798819790502655,2.884152421184706,0
2.7532717480363265,1.732712494388444,0
3.064601508443917,2.7565008028399616,0
2.2180535620488167,1.4175470209680163,0
1.7912052625636679,3.1112910579166067,0
3.2133897570126777,2.118188107435961,0
1.7975196829256754,3.116925718124045,0
2.3100772435169636,2.591011369311171,0
2.6987768984031177,2.947667914629584,0
1.9479516015054925,2.6390652093520046,0
2.06871893963605,3.1262122184153567,0
1.7473671954554366,1.2630028487284057,0
2.9595198785118653,1.2509429493268334,0
3.8593695561117842,1.2255115967225882,0
2.695539053812767,3.0297336797184125,0
2.638999261627838,3.0746716988540586,0
3.31138167837983,1.7555121550547397,0
3.1238129403494588,1.4010160756881505,0
3.2455911252791645,1.9756592856533541,0
1.931235162573453,1.9833876840419409,0
2.454998830361672,3.1339842444897097,0
2.277821063076529,2.154178588389537,0
2.4786239094873292,1.6761390587923997,0
3.55876208767552,2.6596820588066334,0
3.482472947494209,2.9188085226941896,0
3.8242480505433916,1.7989095643704076,0
3.606175312255977,2.6462688849571654,0
2.621862878158745,2.8253080806367903,0
2.8517901629947824,1.693835732136542,0
2.6365515198604235,2.4681977242487054,0
1.7199493171005897,1.8165196430560053,0
3.6262480608365144,2.755131502076364,0
3.28640796191996,2.7930878249993576,0
1.9962902768573996,1.3623335984479428,0
3.14284404848816,1.2954317170255591,0
2.159292648458997,1.3344848834184373,0
2.331928812742496,1.722883378717236,0
3.425744703156202,2.674481628638597,0
3.6339025871894632,1.4176059052168342,0
3.0795736425135223,1.3631880939782806,0
1.8440004166518051,2.7920926569310707,0
2.392097691789528,1.9915273184665354,0
3.3947432067133425,3.044871079510823,0
2.311007913368169,2.9009836676319853,0
2.707626401729196,2.354828782918955,0
2.6243243782756562,1.7228317253995409,0
2.403113204543507,2.146616697915969,0
2.7924408067361464,2.6765570551398783,0
1.8728556253437043,1.2471593759264337,0
2.3863387309697277,2.7724823059693704,0
2.4233429223777065,2.5111733553337237,0
3.0752132738169626,2.421536929951516,0
2.481951467576477,2.729149429826708,0
2.839587226749736,2.402982747796197,0
1.7942868053890122,2.0894480023105872,0
3.0044391169731477,1.5811817939605675,0
1.7492840707715331,2.457954736367495,0
2.503165131608447,3.169888319723346,0
2.9268438486171187,2.592166909032309,0
3.2279393062152746,1.692400481016987,0
3.8374585677358715,2.1343763443494654,0
2.6110747999745354,2.986638193112986,0
1.7841479541384293,1.740418498529909,0
2.39620004177054,3.129743645216495,0
2.222186681280575,2.1616071754539252,0
3.6890761264970173,2.5955370987038457,0
1.7520812001188117,1.9321637939864589,0
2.391669635270151,1.4180389823953587,0
3.7387516773605816,1.8997741169727302,0
2.9875925061756665,1.8004201939439473,0
1.9879939927195092,3.000957152620404,0
2.193287229513865,2.7731660071326343,0
2.9195643322343834,3.1294601401733027,0
2.7563602615383447,1.9553405959534287,0
2.9603190733549667,2.28184813778026,0
3.4045210681546263,2.7510835542439276,0
2.312769923889853,2.066640217253358,0
2.6565014938891354,2.4490195895819395,0
1.7207248116700085,1.9432525516046424,0
3.004366511936081,2.579266601983364,0
3.7145380332521474,1.7834980783249716,0
3.843206173752848,3.070963705898246,0
3.1622539670977945,3.098132873596673,0
2.8195707864400923,2.036102074149416,0
1.8136211401378552,1.9886247572251916,0
2.3752638507006667,1.4871853238770312,0
3.1341626771889914,1.790461299511379,0
2.666039611453127,2.7984754267021215,0
2.871192334000718,1.9990365070882943,0
1.9528271026197568,1.6988496509941815,0
2.320870181332185,1.4116222554057591,0
2.2859134916589245,1.522728708853636,0
1.7810906761468612,2.6635142650285495,0
3.5566653761158245,3.097707871550014,0
1.986629492985439,2.175671985651371,0
2.7038579147026485,1.7341066630250823,0
2.6776853606142215,1.7614909782468842,0
3.733225437523925,1.7149947636641232,0
3.4555037304617384,1.5955430074134187,0
2.048932657588431,1.9879161847007785,0
3.7316125420482025,2.456305419380225,0
3.481862955831454,2.6878478552735956,0
3.4076623370903487,2.7028929523643517,0
3.3842242031362515,2.073561013731108,0
3.7748931399903003,1.532832484616366,0
3.6272834597915606,2.338967023505763,0
3.286886492959307,2.6072390499200493,0
2.855194630103676,2.9614656461227,0
3.057843802651755,1.578855288627774,0
3.6324549895463747,1.6531161095778126,0
2.2800949338380203,1.5363611412832892,0
3.5592474197049135,1.3768524327208502,0
3.172218489905895,3.046924800557675,0
2.7755674322413424,1.7058794639599917,0
2.938484427438981,1.495103847095002,0
3.343603160818361,3.1869344102730035,0
1.9973060699369198,1.8633255175780643,0
2.479499578307413,1.2421785111266466,0
2.025682721486045,1.543258920045858,0
2.6485108806040287,1.9221105696506766,0
3.1224198743590605,3.061962536098303,0
2.6829208087062013,2.9598294037784463,0
3.1108753296699128,2.7521969503505623,0
2.7126125116226296,1.8920523446883426,0
3.6035399087071305,2.636993772407642,0
3.445954359470622,1.9706638755624812,0
2.3051566800520242,2.1926241824941997,0
2.765801887012372,2.4840573321141965,0
3.8355759211799074,2.4192914282707587,0
2.6424676086855388,2.1470235208618913,0
2.149835252261996,2.6780291889678147,0
1.768031964859019,2.6180738935229693,0
2.3600266411624515,2.935127459813294,0
3.797481564625999,1.4044694831354487,0
2.905637490796687,3.083972991000266,0
2.331587164143972,2.8104238476582513,0
1.7636447435159344,2.4196689272191443,0
2.719197907138387,2.414737873392045,0
1.9582548244323024,2.8365892819181173,0
2.1106788876015186,1.8336622111660015,0
3.077555077595473,2.6003566899856416,0
3.4097962946819713,3.1609541574109916,0
3.710897806955399,2.292353637657127,0
3.518573682335715,2.3555539046160803,0
3.6432282893083316,1.3071666767689516,0
2.843294689354715,1.590188426467261,0
2.692057461013011,1.751884215232532,0
2.594755656579504,2.056980966405557,0
3.6817165160042147,1.6335316799007484,0
3.4807258890603463,2.3003272648106803,0
3.474621698149405,1.3684755822345505,0
1.937982389549488,1.8195767462126036,0
2.0369805597744137,1.5675069483436421,0
3.407087175233883,2.8537245513962732,0
3.059316534257234,2.8374730505290366,0
3.6883014825792255,2.788278826186628,0
2.0610576566181766,1.3879886340997605,0
2.083898239784104,2.9441587708912635,0
1.9918369234793145,2.4229177256584595,0
1.9723903568292038,2.0598703113867645,0
1.9387098068506738,2.7793185268076614,0
3.863144085010858,1.6010872480644627,0
2.2260050710516492,2.7007490789645563,0
3.5115593947765738,1.9516383620835225,0
2.978451638611,1.5939717771346098,0
2.0026314604738924,1.4208259264444083,0
3.8688224109516707,2.3741070836077904,0
3.489953378955689,1.4266872117801208,0
2.1322657976632473,3.0462732706583715,0
2.995514245654344,2.8968806252013213,0
2.775187873443603,2.813944725583278,0
2.614284589381734,1.8234290783261289,0
2.51278131161596,2.521187751720995,0
2.4543960479100884,2.3012793094195843,0
2.59714928071243,1.3071661649401562,0
3.300282065987483,2.8767705580230527,0
2.112451309616109,3.1547407044855245,0
3.8064997559161466,1.495488215414579,0
3.613482109379716,2.927440425108677,0
1.994108521121975,1.9579305778237293,0
2.8958995479362217,1.5932824494908748,0
2.6923964722261093,2.362989265150351,0
2.6769297211911622,1.690990242437174,0
2.601499796722004,2.3558865440977677,0
1.864489281136713,2.6306918220124684,0
3.2506411717332826,1.9470730634982791,0
1.8291075726266517,2.5238625910748587,0
3.5108368630836098,1.870673964834234,0
3.1461739268258877,3.1043862481142765,0
2.5756025815670456,2.7432144718370877,0
3.0315404071303518,1.4772526460003972,0
2.855190434842825,2.6911125317685682,0
3.617419350627522,2.1857515128071787,0
1.8756200995843175,1.5778135880583382,0
1.823575037010515,1.7981603054043576,0
2.8998905927241996,1.5247043034594785,0
3.3633759726632073,2.794800631090765,0
2.4263899275041587,2.43043443303244,0
3.7044788102721395,2.14250171067192,0
1.866189557592938,2.059433614097297,0
2.474628350630474,1.4199775788722082,0
3.58109882533531,2.0186103876688097,0
3.402660590106282,3.125300018620231,0
1.815307073968782,3.0363859644807016,0
3.20218424301802,1.2990919367734042,0
1.8556960916497527,1.3085221458936707,0
1.9353653225216005,1.4217675304841304,0
2.0307362793210197,2.088934240737795,0
3.835010807290459,2.727778113242752,0
2.1624326276285877,1.3732376620172486,0
2.157158980706347,2.70541576454799,0
2.6785699157903347,2.576136446952824,0
2.598836115227495,1.4972548080405217,0
2.584372136194246,2.8696780162724513,0
2.208866475442314,2.812467354357445,0
3.128000110149524,2.729243658901372,0
3.2266317884542604,2.0859411333607354,0
3.4726899649317513,2.5434960993501083,0
3.445349630773694,1.5235807477906642,0
3.758794678172431,2.7766613360866965,0
1.933725359206095,3.1259662174253013,0
2.8010713585343043,1.3227736204733607,0
2.3318111207313597,1.884017462052907,0
2.2104878968649766,2.169946749841115,0
2.480164751149695,3.057915215037438,0
3.1102125087677046,1.353399437216893,0
2.6878801294702916,2.056199071359419,0
