x1,x2,label
0.019240643761002627,0.006483081729520858,0
0.026239346139019903,0.00851136310134262,0
0.031270415539467696,0.014862806669712101,0
0.03533562312189334,0.020619755969660935,0
0.039835295170173944,0.028719571527513494,0
0.041723959909298475,0.036544213113787784,0
0.044532668181990503,0.04965380967467047,0
0.046206203011094626,0.057669080844160996,0
0.04188113935929299,0.06965360463239668,0
0.038380762856625,0.07881807252488691,0
0.035002458509866954,0.08825985066409966,0
0.028187768568398067,0.09894538056045521,0
0.01956173591045117,0.10825453857027868,0
0.008216985216601705,0.11797126961563605,0
-0.0018836431514253553,0.12537176134583564,0
-0.013663074549459312,0.13226199783031356,0
-0.030695301179994437,0.13613757562294743,0
-0.04469542233372263,0.1408226050148946,0
-0.06300483916462805,0.1464900893436519,0
-0.07915916074715328,0.14344775327971018,0
-0.09754674342110883,0.14118829896316712,0
-0.11318661584510303,0.13936882099402398,0
-0.13269331743370358,0.1349169533851045,0
-0.14836260833686502,0.12262385934784495,0
-0.16597013921815063,0.11396232065840425,0
-0.18321187508408407,0.10068661730514578,0
-0.20233039691957208,0.08421708196634856,0
-0.2140605765757839,0.07081864369621635,0
-0.2264273437218598,0.05076174555993129,0
-0.23752155097820343,0.030054754992884784,0
-0.24921608019885805,0.006330296677467078,0
-0.2548538333517652,-0.016000595938809068,0
-0.26030681208807593,-0.04276705517013234,0
-0.26221627145906706,-0.06858832943019921,0
-0.2589560498025042,-0.09713072504694936,0
-0.2581749077933487,-0.12493334885858647,0
-0.2506540143118732,-0.14911516878965406,0
-0.23990688638074092,-0.17944218242578194,0
-0.22951740395754905,-0.2055275128115571,0
-0.2133096710749963,-0.23242008545795848,0
-0.19445754508064358,-0.25829255148879743,0
-0.17306879157984828,-0.28220533789725777,0
-0.15065235616600484,-0.30259259853458165,0
-0.12188370162733106,-0.3238155489973293,0
-0.09068211617946274,-0.3410602964086035,0
-0.06323404522207583,-0.3555513636343299,0
-0.026213844597904018,-0.36565167090727496,0
0.00799653433490628,-0.374879064276515,0
0.04354885842153834,-0.38037602913096613,0
0.0849949774005364,-0.3831691533913407,0
0.12155820953614413,-0.3820001256042797,0
